UENB:;50Hertz
DATENTYP:;MR
EINHEIT:;MW

DATUM;UHRZEIT VON;UHRZEIT BIS;BETR. NEG;BETR. POS;LETZTE AENDERUNG;ERSATZWERT;QUAL. NEG;QUAL. POS;LETZTE AENDERUNG
03.12.2021;04:45;05:00;379,684;-;;-;-
03.12.2021;05:00;05:15;325,801;-;;-;-
03.12.2021;05:15;05:30;334,455;-;;-;-
03.12.2021;05:30;05:45;277,867;-;;-;-
03.12.2021;05:45;06:00;123,723;-;;-;-
03.12.2021;06:00;06:15;502,315;-;;-;-
03.12.2021;06:15;06:30;271,312;-;;-;-
03.12.2021;06:30;06:45;72,956;-;;-;-
03.12.2021;06:45;07:00;28,536;-;;-;-
03.12.2021;07:00;07:15;237,430;-;;-;-
03.12.2021;07:15;07:30;291,553;-;;-;-
03.12.2021;07:30;07:45;308,301;-;;-;-
03.12.2021;07:45;08:00;279,959;-;;-;-
03.12.2021;08:00;08:15;323,252;-;;-;-
03.12.2021;08:15;08:30;350,622;-;;-;-
03.12.2021;08:30;08:45;499,676;-;;-;-
03.12.2021;08:45;09:00;467,085;-;;-;-
03.12.2021;09:00;09:15;387,489;-;;-;-
03.12.2021;09:15;09:30;241,995;-;;-;-
03.12.2021;09:30;09:45;193,328;-;;-;-
03.12.2021;09:45;10:00;407,185;-;;-;-
03.12.2021;10:00;10:15;118,019;-;;-;-
03.12.2021;10:15;10:30;417,393;-;;-;-
03.12.2021;10:30;10:45;149,990;-;;-;-
03.12.2021;10:45;11:00;78,425;-;;-;-
03.12.2021;11:00;11:15;66,134;-;;-;-
03.12.2021;11:15;11:30;127,315;-;;-;-
03.12.2021;11:30;11:45;67,172;-;;-;-
03.12.2021;11:45;12:00;369,179;-;;-;-
03.12.2021;12:00;12:15;262,151;-;;-;-
03.12.2021;12:15;12:30;499,106;-;;-;-
03.12.2021;12:30;12:45;430,644;-;;-;-
03.12.2021;12:45;13:00;436,799;-;;-;-
03.12.2021;13:00;13:15;302,662;-;;-;-
03.12.2021;13:15;13:30;132,046;-;;-;-
03.12.2021;13:30;13:45;190,638;-;;-;-
03.12.2021;13:45;14:00;102,331;-;;-;-
03.12.2021;14:00;14:15;222,831;-;;-;-
03.12.2021;14:15;14:30;169,044;-;;-;-
03.12.2021;14:30;14:45;165,776;-;;-;-
03.12.2021;14:45;15:00;63,107;-;;-;-
03.12.2021;15:00;15:15;133,929;-;;-;-
03.12.2021;15:15;15:30;90,972;-;;-;-
03.12.2021;15:30;15:45;-;-;;-;-

